Product,Review Text,Review Date,source,features,like_count
Rivian R1T,"If I could afford one ,I&#39;d buy one  well good",2023-04-21T17:57:56Z,YouTube,none,1
Rivian R1T,That bluetooth speaker was unexpected. Wow,2023-04-12T13:59:39Z,YouTube,none,0
Rivian R1T,Oh no... the sound system is playing creep😅... poor radiohead fans,2023-04-11T14:13:23Z,YouTube,none,0
Rivian R1T,He always has a unique way to start a video,2023-04-11T01:12:38Z,YouTube,none,1
Rivian R1T,o=f course my vote is RIVIANNNNNNNNNNN!,2023-04-09T16:28:42Z,YouTube,none,0
Rivian R1T,"I like it,but I&#39;m not entirely sure about its headlights, i think it would look cooler if it simply had a full light bar like in the back",2023-04-07T11:08:16Z,YouTube,design,0
Rivian R1T,Horrid and ugly. I would be embarrassed to drive this thing.,2023-04-01T14:56:51Z,YouTube,none,0
Rivian R1T,You know when a review has been paid for.. yeah this.,2023-03-30T20:33:03Z,YouTube,none,0
Rivian R1T,"I&#39;m not a big EV fan, and I don&#39;t particularly like pick-up trucks. However, this Rivian is cool AF.",2023-03-25T15:46:42Z,YouTube,none,0
Rivian R1T,"&#39;Before all you Apple fanboys go, &quot;nananananananana, should have gotten an iphone nanananana&quot;",2023-03-20T07:39:41Z,YouTube,none,0
Rivian R1T,It&#39;s still american though...  So it&#39;s shit,2023-03-13T19:04:35Z,YouTube,none,0
Rivian R1T,Якщо Тесла зарядить важко то цю вантажівка буде заряджатись цілий місяць,2023-03-06T16:26:06Z,YouTube,none,0
Rivian R1T,Коли на ету машину буде роска озвучка,2023-03-06T16:17:10Z,YouTube,none,1
Rivian R1T,"Have to compliment Matt on that fall to the ground with the vicious German Shepherd.<br>A drop like that would have me unable to get out of bed for at least a day, assuming I didn&#39;t sprain or fracture anything",2023-02-21T04:49:16Z,YouTube,none,0
Rivian R1T,Any news on when this is coming to the UK?,2023-02-08T10:43:22Z,YouTube,none,0
Rivian R1T,You forgot to mention the sunroof,2023-01-26T01:18:25Z,YouTube,none,0
Rivian R1T,MAT theres a new Rivian R1S,2023-01-23T14:16:57Z,YouTube,none,0
Rivian R1T,Will you do a review of the Rivian R1S?,2023-01-19T19:53:40Z,YouTube,none,0
Rivian R1T,Thing is ugly,2023-01-16T16:15:12Z,YouTube,none,0
Rivian R1T,there is more storage than any pickup truck,2023-01-14T04:00:06Z,YouTube,none,0
Rivian R1T,"Quick Question, do they make RHD Rivian Trucks?",2023-01-10T10:17:49Z,YouTube,none,0
Rivian R1T,This guy&#39;s is so bloody annoying 😂,2023-01-07T19:29:27Z,YouTube,none,0
Rivian R1T,That 100mph brake test was scary.  There are super tankers that can stop quicker than that (when they hit a particularly big ice berg 😉).,2023-01-04T10:58:40Z,YouTube,none,0
Rivian R1T,Sooooo it has a kitchen… we truly live in the future,2022-12-28T18:56:44Z,YouTube,none,0
Rivian R1T,hope this makes it to the EU too,2022-12-28T18:09:23Z,YouTube,none,0
Rivian R1T,It feels like a expensive car. Well it is expensive,2022-12-16T07:12:22Z,YouTube,price,0
Rivian R1T,Do you have the 1ft rollout feature enabled in the racelogic?,2022-12-08T23:46:44Z,YouTube,none,0
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=719"">11:59</a>🤣🤣🤣🤣🤣🤣<br><br><br>I already own a German Shephard",2022-11-23T09:41:58Z,YouTube,none,0
Rivian R1T,Brutal test off road,2022-11-06T11:27:09Z,YouTube,none,0
Rivian R1T,The frunk also has a drain plug.,2022-10-29T01:44:28Z,YouTube,none,0
Rivian R1T,Fantastic car!,2022-10-24T07:44:58Z,YouTube,none,0
Rivian R1T,Tail gate folds down 180 degrees.,2022-10-22T17:01:40Z,YouTube,none,0
Rivian R1T,what about Tank Steer Matt??,2022-10-21T03:13:50Z,YouTube,none,0
Rivian R1T,Do range test,2022-10-18T21:39:13Z,YouTube,range,0
Rivian R1T,"I don’t know why these reviews give details on how fast it can do in a quarter mile, who gives a shit , it’s all about how far it will go , how reliable, how much does it cost. After that who cares",2022-10-12T07:25:00Z,YouTube,price,0
Rivian R1T,How far can an Englishman go... Bitten by an American Shepherd doll !!!,2022-10-07T20:21:20Z,YouTube,none,0
Rivian R1T,"Not only can weak 20+ year old eastern European pickups carry more than these pathetic 800kg of payload, but I doubt half of this car will work in 15, 20 years from now. This is as much of a pickup as modern suvs are real suvs, an ultra expensive gadget and that&#39;s about it.",2022-10-05T18:08:29Z,YouTube,price,0
Rivian R1T,Can you make a video on hummer ev,2022-10-05T17:52:16Z,YouTube,none,0
Rivian R1T,What if I have loaded 800kg of stuffs and i have a puncture. <br>How will i take the spare wheel out? Rivian?,2022-09-28T09:42:17Z,YouTube,none,0
Rivian R1T,It needs rear folding window like the one in Toyota Tundra,2022-09-27T13:55:23Z,YouTube,none,0
Rivian R1T,Has this been reviewed by actual 4wd type people yet,2022-09-23T03:33:38Z,YouTube,none,0
Rivian R1T,Is there emergency breaking both foot pedal and regenerative braking at the same time?,2022-09-21T15:12:09Z,YouTube,none,0
Rivian R1T,Use that Rivian R1T against the Hummer H2 in a truck battle like u did with the Hennessy Truck against the Hummer H2,2022-09-20T03:04:06Z,YouTube,none,1
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=1095"">18:15</a> it just sounded like a gm ev1..",2022-09-14T21:05:25Z,YouTube,none,0
Rivian R1T,Ugly colored maverick.,2022-09-14T02:02:04Z,YouTube,none,0
Rivian R1T,Is this coming to the UK?,2022-09-13T22:56:21Z,YouTube,none,0
Rivian R1T,That german shepherd is a savage. It wasted Matt lol.,2022-09-13T05:09:59Z,YouTube,none,0
Rivian R1T,"That charger placement isn&#39;t in the best location, so many bumper accidents",2022-09-10T20:58:17Z,YouTube,none,0
Rivian R1T,Ideal police vehicle….,2022-09-09T13:58:37Z,YouTube,none,0
Rivian R1T,I just realised it&#39;s french in the first few seconds.... Feel like this will be a waste of time...,2022-09-08T19:10:14Z,YouTube,none,0
Rivian R1T,I love this comedy show,2022-09-08T09:42:24Z,YouTube,none,0
Rivian R1T,For the price it should really have real leather,2022-09-08T01:01:29Z,YouTube,price,0
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=408"">6:48</a> “ through this flap is access to the place from which I was born…” <br>Brooo 😂😂😂",2022-09-07T17:58:14Z,YouTube,none,1
Rivian R1T,"this is the car to get if you can only have one and you have to keep it. Yes, it&#39;s a car",2022-09-07T08:56:35Z,YouTube,none,0
Rivian R1T,"That front end is a face only a mother would love, I want one",2022-09-07T02:04:30Z,YouTube,none,0
Rivian R1T,I think they&#39;d be our amazing truck in Australia we do buy  a lot of dual cab utes here but it always has to do with the price,2022-09-07T00:46:53Z,YouTube,price,0
Rivian R1T,greeaat acting by Matt there XD he made that stuffed toy look so real !! XDXD,2022-09-06T19:40:13Z,YouTube,design,0
Rivian R1T,Lol dog scene,2022-09-06T16:35:48Z,YouTube,none,0
Rivian R1T,"@<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=720"">12:00</a> - <a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=728"">12:08</a> that was hilarious 🤣🤣🤣",2022-09-06T15:05:50Z,YouTube,none,0
Rivian R1T,I had a guy try to tell me that truck cost 200K…wonder why he felt the need to lie?😂 Maybe because I was driving my BMW…,2022-09-06T14:12:15Z,YouTube,price,0
Rivian R1T,There are no EV&#39;s that are environmentally friendly. Research how they get the materials to make batteries and what happens when you have to dispose of them. Wayyyy worse for the environment than a regular automobile. They have the wool pulled over all these yippies heads.,2022-09-06T14:00:37Z,YouTube,build_quality,1
Rivian R1T,"carwow,was that shepferd real?i just got worried about you.",2022-09-06T11:23:15Z,YouTube,none,0
Rivian R1T,please come to the uk!!,2022-09-01T12:54:08Z,YouTube,none,0
Rivian R1T,It is a nice truck butt electric trucks are stupid,2022-08-31T23:09:11Z,YouTube,none,0
Rivian R1T,Android fan 💗🫶😂,2022-08-29T05:52:26Z,YouTube,none,1
Rivian R1T,why does it look like renault ?<br>and the price is really afordable,2022-08-26T17:24:30Z,YouTube,"design, price",1
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=537"">8:57</a> you just nailed it man 😂🤣🤣",2022-08-26T05:15:16Z,YouTube,none,0
Rivian R1T,3.66<br>12.14,2022-08-23T16:45:33Z,YouTube,none,0
Rivian R1T,He’s a bit odd innit he,2022-08-20T09:10:21Z,YouTube,none,0
Rivian R1T,Tf is that??? That ain&#39;t no truck,2022-08-19T15:34:03Z,YouTube,none,0
Rivian R1T,Where do I put my glove’s???,2022-08-18T21:27:14Z,YouTube,none,0
Rivian R1T,R they bringing it to South Africa,2022-08-18T18:37:51Z,YouTube,none,0
Rivian R1T,The front of that thing is absolutely horrid looking.,2022-08-17T02:07:31Z,YouTube,none,0
Rivian R1T,god its ugly,2022-08-17T01:20:33Z,YouTube,none,0
Rivian R1T,"I really want to like this but I can&#39;t forgive that cartoon face and what about those horrible handles, these designers obviously never been to a hotrod custom car show? No handle pop out actuator doors would be better!",2022-08-14T17:10:34Z,YouTube,none,0
Rivian R1T,"This is it, that’s it.  You’ve now crossed the status quo measurement benchmarks.  Going full circle from 0 to somewhere then hard brake, and do it again the other way; that’s not for the faint of heart. I really enjoyed this video.  Only Matt can pull it off his way. Thank you. 😎😎😎",2022-08-13T17:24:02Z,YouTube,none,1
Rivian R1T,i like it if animals were killed,2022-08-12T05:43:29Z,YouTube,none,0
Rivian R1T,It looks wild pig 🐗,2022-08-11T23:25:57Z,YouTube,design,0
Rivian R1T,100k ?  Wow.,2022-08-11T23:04:26Z,YouTube,none,0
Rivian R1T,I actually don&#39;t like the front of the Rivian...,2022-08-11T01:57:15Z,YouTube,none,0
Rivian R1T,"Once they get solid state batteries all sorted ev &#39;s are really going to take off! ,loving how they made this truck look both conventional and futuristic at the same time,impressed!",2022-08-10T20:24:52Z,YouTube,design,3
Rivian R1T,"<a href=""https://youtube.com/clip/UgkxSAQom_y0ky7uwMAyX3WqX8Jb594HluHw%F0%9F%A4%A3%F0%9F%A4%A3"">https://youtube.com/clip/UgkxSAQom_y0ky7uwMAyX3WqX8Jb594HluHw🤣🤣</a>",2022-08-10T16:05:25Z,YouTube,none,0
Rivian R1T,Pretty cool review.  Did I miss about the transmission? is this an AWD (all wheel drive) truck?  how this car does on snow?,2022-08-10T14:12:32Z,YouTube,none,0
Rivian R1T,Круто!,2022-08-03T09:36:10Z,YouTube,none,0
Rivian R1T,Do the hummer ev vs rivian r1t,2022-07-28T16:06:01Z,YouTube,none,0
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=721"">12:01</a> lol nice touch with the GTA “wasted” hahaha 🤣",2022-07-28T15:47:35Z,YouTube,none,0
Rivian R1T,I’m really liking this Truck. Not bad for an ev.,2022-07-23T21:06:26Z,YouTube,none,0
Rivian R1T,"Saw one of these on the road today and thought “oh neat an electric truck but the headlights look dumb?” I googled “ Electric truck with stupid headlights” and this came up. <br><br>Glad to know it’s a beast, but I’d be highly concerned that a single electric component breaking would cause a myriad of issues  and a loss of usability throughout the vehicle… <br><br>Either way. Killer features and specs. That front is FUGLY",2022-07-15T11:05:28Z,YouTube,design,0
Rivian R1T,is the frunk called a froot in England,2022-07-14T20:46:15Z,YouTube,none,0
Rivian R1T,Or even a fucking dog you was on the new rimming and I want to,2022-07-13T18:38:17Z,YouTube,none,1
Rivian R1T,Please fucking idea what called a girlfriend,2022-07-13T18:37:47Z,YouTube,none,1
Rivian R1T,Rivian R1T front goes like: &#39;—&#39;,2022-07-13T18:35:10Z,YouTube,none,1
Rivian R1T,"AC charging is type1? interesting. <a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=748"">12:28</a> CCS with type1 hmmm... not good. Is beta model? can&#39;t charging in europe. Doesn&#39;t exist this type DC charger.",2022-07-12T06:46:46Z,YouTube,battery,0
Rivian R1T,Looks like a minion at the front not good looking at all just goofy ! I hope they come out with a vegan unfriendly interior like normal vehicles.<br>Awesome truck so many features never get bored with it.,2022-07-11T06:41:21Z,YouTube,design,0
Rivian R1T,"Nice truck, but too expensive for average people like me. I will have to continue driving my diesel truck for another 10 years before prices go down.....",2022-07-09T17:47:08Z,YouTube,price,0
Rivian R1T,"Until we have charging stations in the middle of the wilderness, trucks and SUVs need to be gas powered.",2022-07-09T10:09:26Z,YouTube,battery,0
Rivian R1T,Is this not available USA only?,2022-07-04T22:13:22Z,YouTube,none,0
Rivian R1T,It looks like a minion from the front,2022-07-04T13:03:52Z,YouTube,design,0
Rivian R1T,how many times are you going to plug car wow? Jesus give it a rest,2022-07-04T12:37:34Z,YouTube,none,0
Rivian R1T,How about reviewing the German x bus more affordable or the Sonos sion,2022-07-04T10:41:30Z,YouTube,price,0
Rivian R1T,If these guys came up with a similarly designed van (especially with the camping kitchen) I would be obsessed with. The attention to detail on this thing is crazy.,2022-06-30T15:24:22Z,YouTube,none,10
Rivian R1T,I think they got inspiration on the Honda Deauville with the connected saddlebags.,2022-06-29T20:16:32Z,YouTube,none,0
Rivian R1T,That’s my next pickup !!,2022-06-29T18:55:36Z,YouTube,none,0
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=837"">13:57</a> somehow this view reminds me so much of Stuart of the Minions! 😂",2022-06-25T10:16:15Z,YouTube,none,0
Rivian R1T,That is one &quot;UGLY&quot; front end on that truck!...What the hell is up with those ugly black vertical oval holes?...Hideous!,2022-06-20T04:42:59Z,YouTube,none,0
Rivian R1T,I think i watched like 5 or 6 videos of the R1T but this was the best one. Enjoyed it a lot.<br>You got a new subscriber mate.,2022-06-19T07:24:28Z,YouTube,none,0
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=538"">8:58</a> 🤣",2022-06-19T03:31:20Z,YouTube,none,0
Rivian R1T,That thing... is just EPIC! (And I say that driving a Model 3 Performance :D),2022-06-18T16:05:39Z,YouTube,performance,0
Rivian R1T,Intro is mega trololo! :D,2022-06-18T13:59:24Z,YouTube,none,0
Rivian R1T,800 horse power? FFS<br>My 1997 Fiat Punto has 76. And that&#39;s the Super Lageira Biancini limited edition model.,2022-06-18T10:39:42Z,YouTube,none,0
Rivian R1T,This thing can tow a Tesla truck.,2022-06-18T10:35:26Z,YouTube,none,0
Rivian R1T,Rivian R1T,2022-06-15T17:13:53Z,YouTube,none,0
Rivian R1T,The amazing thing about this for me personally is that i live where the entire grid is completely hydro powered so I don&#39;t have to worry about burning coal to charge the battery,2022-06-11T08:45:01Z,YouTube,battery,2
Rivian R1T,"They meet up the hype as usual. But if they have to high up their deliveries, I am sure that shouldn&#39;t affect their quality. With the charging and the camp kitchen accessories,I think I am in. Just hoping the additional price won&#39;t pull me out. Let&#39;s see though.",2022-06-10T21:35:08Z,YouTube,"price, battery, build_quality",0
Rivian R1T,"I wonder how it&#39;d do in mud, given it&#39;s weight",2022-06-06T04:44:39Z,YouTube,none,0
Rivian R1T,perfect truck,2022-06-04T17:36:58Z,YouTube,none,0
Rivian R1T,&quot;A little like being born again&quot;... so delightfully weird 🤣,2022-06-03T03:09:59Z,YouTube,none,0
Rivian R1T,great for sneaking up on the wildlife !,2022-05-31T18:56:27Z,YouTube,none,0
Rivian R1T,"Gotta admit, I&#39;m not a big electric fan, can&#39;t go long distances without the long wait and proper planning, still don&#39;t know the long-term maintenance and repair effects and having to deal with all of that, and if I was super worried about the environment (but I am actually worried about how things are sourced), electric vehicles are way worse than gasoline vehicles in that regards.....but.....I would absolutely love to have one of these trucks. Everything seems to have been thought out, and that&#39;s awesome. Don&#39;t too much care for the look of the front end, but I can assume a different color would greatly help that, or throwing some tint on those oval running lights 😅",2022-05-30T02:42:10Z,YouTube,design,0
Rivian R1T,PLS put benz 6x6 review,2022-05-29T13:59:05Z,YouTube,none,0
Rivian R1T,The Americans are pioneers when it comes to cars.<br>Everybody else just follow them.,2022-05-25T09:53:04Z,YouTube,none,0
Rivian R1T,Guarantee that’ll never come to the uk in rhd,2022-05-24T17:46:08Z,YouTube,none,0
Rivian R1T,How I can buy it  when it will come to uk ?,2022-05-22T20:27:38Z,YouTube,none,0
Rivian R1T,It’s really cool but will we ever see it in the UK?<br>The breaking was a bit scary thou 😱,2022-05-21T15:36:39Z,YouTube,none,0
Rivian R1T,12.04 🤣🤣🤣😂😂😂👌👏,2022-05-20T14:05:28Z,YouTube,none,0
Rivian R1T,12.08 🤣🤣🤣😂😂😂👌👏,2022-05-20T14:05:23Z,YouTube,none,0
Rivian R1T,When can I buy this car in the UK?,2022-05-20T10:41:48Z,YouTube,none,0
Rivian R1T,"I don&#39;t see any real &quot;overlanders&quot; buying this since there are no chargers in the middle of nowhere. At best, this is good for glamping or you local OHV park.",2022-05-20T09:27:52Z,YouTube,none,0
Rivian R1T,Wow this guy is annoying af,2022-05-19T19:04:27Z,YouTube,none,0
Rivian R1T,Light color interior looks amazingly nice and luxurious!😎,2022-05-19T06:08:08Z,YouTube,design,0
Rivian R1T,I see an electric truck drag race coming up very soon!!!   Ford F-150 Lightning vs Rivian R1T vs GMC Hummer EV SUT,2022-05-17T13:22:31Z,YouTube,none,0
Rivian R1T,No Glove Compartment? No good!,2022-05-16T21:34:46Z,YouTube,none,1
Rivian R1T,the editor is a legend.,2022-05-16T17:48:45Z,YouTube,none,0
Rivian R1T,"very impressive pickup truck, feature packed and compared to EV cars the price seems reasonable. Mat your reviews are really entertaining, love what you do!",2022-05-16T16:12:15Z,YouTube,price,6
Rivian R1T,117 meters is incredibly long,2022-05-15T15:29:06Z,YouTube,none,0
Rivian R1T,"Hi, Does anyone know what materials are tunnel walls and floor made of?",2022-05-14T12:06:11Z,YouTube,build_quality,0
Rivian R1T,I want one!,2022-05-12T20:23:03Z,YouTube,none,0
Rivian R1T,"rivian&#39;s advantage is <a href=""http://desigh.so/"">desigh.so</a> if BIG CAR companies make same desigh as RIVIAN.<br>what was it left on RIVIAN?",2022-05-12T06:10:34Z,YouTube,none,0
Rivian R1T,"Hmmm...Tesla Model 3/Y...or a Rivian R1T?  Same price.  No contest really.  The Rivian is just better all the way around, and you get better build quality and design for your money.  I like Tesla and all, but they&#39;re seriously overpriced and still have significant design and quality problems even this late in the game.  With all the new EV startups out there, they just can&#39;t afford to keep doing that if they want to continue to sell cars.",2022-05-10T02:03:31Z,YouTube,"design, price, build_quality",1
Rivian R1T,This truck is truly brilliant - I wish I could buy it 🤩,2022-05-08T09:15:02Z,YouTube,none,0
Rivian R1T,I like this more than the Tesla Cybertruck.,2022-05-05T05:10:32Z,YouTube,none,0
Rivian R1T,Can you do a test when it is fully loaded,2022-05-01T22:40:40Z,YouTube,none,0
Rivian R1T,Mat is getting some gains. He flexing too much.,2022-04-30T19:33:22Z,YouTube,none,0
Rivian R1T,"<a href=""https://www.youtube.com/watch?v=b92lqiBWbDo&amp;t=722"">12:02</a> best acting ever😂",2022-04-28T09:02:08Z,YouTube,none,1
Rivian R1T,"I officially have left Rivian and am looking for an &quot;angel investor&quot; to fund a independent market for transparent, thorough mobile education and light repair. I&#39;m an indigenous person in San Diego CA with 14 years automotive vet. 5 years of EV experience with Tesla (x/3/y) release and Rivian (pre/post IPO) please comment below for contact information please and thank you",2022-04-28T07:30:32Z,YouTube,none,0
Rivian R1T,Armageddony!!,2022-04-28T01:38:00Z,YouTube,none,0
Rivian R1T,"Okay, that key fob/ key is really cool. I love how the carabiner is built into it",2022-04-27T12:16:04Z,YouTube,none,0
Rivian R1T,Front is ugly.,2022-04-27T06:54:56Z,YouTube,none,0
Rivian R1T,Never thought I&#39;d see the day where a family friendly pick up truck would be more powerful than a big bad Lamborghini svj,2022-04-25T18:21:00Z,YouTube,none,1
Rivian R1T,No glove box but hey its got coat hooks on the back of the front seats … im sold!!!,2022-04-25T00:44:11Z,YouTube,none,0
Rivian R1T,"fuck me, how many ads can you fit into one review.",2022-04-23T08:09:22Z,YouTube,none,1
Rivian R1T,"When the cybertruck was unveiled, I thought it was the ugliest thing ever. After seeing this Rivian, the cybertruck is beginning to grow on me. The Rivian&#39;s styling is disgusting. Either go way over the edge with it or stick to something more traditional. This thing looks like a Subaru Baha. The headlights look confused, curves look like the designers wanted curviness and boxiness all in one, and the tech simply isn&#39;t there. They packed a bunch of cutesy compartments in hopes to distract you from how behind in tech it is to Tesla.",2022-04-21T21:34:44Z,YouTube,"design, tech",0
Rivian R1T,I bet Matt is on speed on this😅,2022-04-20T08:18:31Z,YouTube,performance,0
Rivian R1T,The lights and the bumper put together looks like an updated version of a Packman. Lol,2022-04-19T13:35:44Z,YouTube,design,0
Rivian R1T,"It will not tow very far/long though , I saw a towing test , it was like 38 miles.",2022-04-19T04:51:10Z,YouTube,"range, performance",0
Rivian R1T,"So heavy from batteries , braking is POOR.",2022-04-19T04:48:47Z,YouTube,none,0
Rivian R1T,Nissan petrol review,2022-04-19T03:41:44Z,YouTube,none,0
Rivian R1T,Nissan petrol review please,2022-04-19T03:41:33Z,YouTube,none,0
Rivian R1T,Nissan petrol review please,2022-04-19T03:41:25Z,YouTube,none,0
Rivian R1T,"Is it true the base price has been increased by 20% recently, no sign of a Car for us in the UK yet!!!",2022-04-18T12:24:31Z,YouTube,price,0
Rivian R1T,Is it available in UK ?,2022-04-16T07:35:17Z,YouTube,none,0
Rivian R1T,new model s plaid drag please I want to see wath ahppens when you floor an electric sudan,2022-04-15T17:05:21Z,YouTube,none,0
Rivian R1T,How long before this makes it to the UK?,2022-04-13T09:18:34Z,YouTube,none,0
Rivian R1T,"The normal shortcomings for ev when it&#39;s come to real work done with pickups or any other &quot; trucks&quot; used for business in the real world- quite low payload capacity, long time for recharging and very steep price to said that mildly. Otherwise great for the  crowds( not that numerous haha) loving to feel environmentally conscious and ready to pay the big bucks for something that is not really that practical for a daly drive( what else) compare to other evs on the market.<br>F 150 4 door with pretty good trim can be bought for a around 40k with almost twice the capacity. The screens in the Ford unfortunately are so few and smaller in comparison, tsk, tsk.",2022-04-11T23:48:47Z,YouTube,price,0
Rivian R1T,Did update on the CarPlay recently,2025-03-28T05:49:51Z,YouTube,none,0
Rivian R1T,"Sorry but I HATE carplay, android auto, and touch screens in general. Touch screens do not belong in a road vehicle.<br><br>They got to stop making cars like that. I&#39;d consider buying a Rivian (or electric car in general) if it wasn&#39;t for that.",2025-03-25T16:15:55Z,YouTube,none,0
Rivian R1T,Looks like an oldschool fridge,2025-03-06T07:50:13Z,YouTube,design,0
Rivian R1T,Go Robin Go,2025-03-02T11:19:31Z,YouTube,none,0
Rivian R1T,$67.000 too $90.000 .hahahaha geely raddar $32.000 and far better . Good luck with them sales,2025-02-16T16:06:25Z,YouTube,none,0
Rivian R1T,"Will it take a sheet of 4x8?  If not, hard pass.",2025-02-04T01:31:51Z,YouTube,none,0
Rivian R1T,Wait…. No CarPlay??  And I probably cannot replace the radio…. So hard pass until they fix that.,2024-12-30T23:19:21Z,YouTube,none,0
Rivian R1T,언제쯤 살 수 있을까…,2024-12-24T17:35:08Z,YouTube,none,0
Rivian R1T,"TBH the color on that vehicle, seen from the thumbnail, is the reason I clicked.",2024-11-29T10:41:36Z,YouTube,none,0
Rivian R1T,Rivian R1T weight over 8000  pounds,2024-10-22T23:40:46Z,YouTube,none,0
Rivian R1T,It starts under 70k 😂 2 years ago maybe.,2024-10-16T12:45:33Z,YouTube,none,0
Rivian R1T,Rivian = corvette pickup truck. Aka my dream car,2024-09-14T13:41:51Z,YouTube,none,1
Rivian R1T,"I&#39;ve seen a few of these on the road, and they look slick",2024-07-26T18:33:49Z,YouTube,design,1
Rivian R1T,BIG OLD BAG OF BUD HOLES ? MAN WHERE DID YOU GET THAT IDEA  😂,2024-05-07T01:58:40Z,YouTube,none,0
Rivian R1T,God this thing is hideous,2024-04-17T01:46:51Z,YouTube,none,0
Rivian R1T,"There is so much irony and contradiction in this video. Foremost is an EV driving out in the middle of nowhere. Thats a huge risk when charging stations are infrequent. EVs are better suited for urban and suburban areas and in those areas why would you need a pickup?  Why would people spend 90k on a truck to go camping with it?  If I can afford a 90k fast depreciating asset I would stay in nice hotels and park at the trailheads to go for hikes. Then there’s the weird 700hp, 7,000 lb pickup itself. That’s all vanity",2024-04-05T15:04:13Z,YouTube,battery,0
Rivian R1T,When did you move to California,2024-03-28T02:40:44Z,YouTube,none,0
Rivian R1T,"Fun to come back and watch this after your Cybertruck 500 mile review. I&#39;ve had an R1T for about 6 months now and it&#39;s everything you suggested in the video, I love it. I think I would struggle to say the same in a CT.",2024-03-26T07:24:40Z,YouTube,none,3
Rivian R1T,They show adjusting the vent direction with the touchscreen but are you going to pull over to the side of the road to do that because you&#39;re certainly not going to do that by feel while keeping your eyes on the road.,2024-03-12T06:38:49Z,YouTube,none,0
Rivian R1T,"You guys keep complaining about cars with no carplay. Its not because they think they are better, its because 🍎 is a pain in the ass to deal with",2024-02-26T02:13:49Z,YouTube,none,1
Rivian R1T,"CarPlay not being in a car is enough for me to not buy car. Also, I use an iPhone and use Apple Music. While I’m sure Spotify is awesome, as someone who doesn’t have it, being built in doesn’t really help anything. Also why are they sticking up their nose at Apple car play, but then they give it up to Spotify?",2024-02-20T03:16:08Z,YouTube,none,0
Rivian R1T,"So, it a world where Cybertrucks ARE being delivered, there’s no reason to consider the Rivian…? 😅",2024-02-10T20:14:40Z,YouTube,none,0
Rivian R1T,"I don&#39;t want one, but it is definitely cool",2024-02-10T15:49:03Z,YouTube,none,0
Rivian R1T,Now what are you gonna do about the title now that the Cybertruck DOES exist? ;),2024-02-09T09:58:37Z,YouTube,none,0
Rivian R1T,I don’t really get why everyone thinks this is going to be so great-along with the cyber truck. I work out of my truck and I don’t see how I can work in stops at charging stations,2024-02-09T03:28:16Z,YouTube,battery,0
Rivian R1T,"Just watched this 2022 video after watching you<br>guys review the cyber truck. Your general vibe with the Rivian was much more positive, calling Rivian “a usable future”. Alternatively, you found as much to actively dislike about the Tesla as to like.",2024-02-06T19:07:06Z,YouTube,none,0
Rivian R1T,Perfect opening to an episode,2024-02-03T13:30:24Z,YouTube,none,0
Rivian R1T,Why do you sound like talking hands? You aren’t the same person I known.,2024-02-02T17:27:26Z,YouTube,none,0
Rivian R1T,Cybertruck is here,2024-01-29T07:25:55Z,YouTube,none,0
Rivian R1T,"This truck is a perfect example of the 2008 economic recession. People once again living beyond their means, because they need the latest and greatest. The truck is great but who can afford the $80k price tag? When the bubble bursts, and it eventually will. People who own this truck will be looking to drop it and sell it anywhere they can and they won’t be able to. What’s wrong with getting a truck from 2020 and upgrading it to match your needs? It’s good for the people who are interested in a Rivian and want to know before buying, but these youtubers post all these videos, enticing people into buying overpriced vehicles, and then into abject poverty, attempting to pay off something that depreciates the second you drive off the lot, for a truck that will change in a year.",2024-01-15T17:54:37Z,YouTube,price,0
Rivian R1T,How much will it tow?,2024-01-08T17:15:37Z,YouTube,none,0
Rivian R1T,Rowher Flats! I love going there. That spot where you first stop is where I air down my tires. Also people have died on that dirt road in doing exactly what you&#39;re doin there. Be careful,2023-12-20T04:34:49Z,YouTube,none,0
Rivian R1T,does it have AM RADIO ? many electric cars dont due to the battery and motors interfering with radio signals.,2023-12-05T13:23:55Z,YouTube,battery,0
Rivian R1T,"Exactlyyyyy! I also just kept wondering &quot;Why does this car look so appealing...so pleasant to look at?&quot; And I realised it&#39;s the colour. Absolutely love the colour of this thing. <a href=""https://www.youtube.com/watch?v=0BmG0ZlnmHE&amp;t=437"">7:17</a>",2023-12-04T22:15:12Z,YouTube,design,0
Rivian R1T,this didn&#39;t age well 😅,2023-12-03T20:22:42Z,YouTube,none,1
Rivian R1T,Well...jokes on you the Cybertruck exists now and its BETTER,2023-12-02T05:29:12Z,YouTube,none,0
